genre,movie_title
Drama,"Traffic"
Drama,"Jack Ryan: Shadow Recruit"
Drama,"Primary Colors"
Drama,"The Business of Strangers"
Drama,"Lolita"
Drama,"Lolita"
Drama,"Deadline Gallipoli            "
Drama,"Dreamer: Inspired by a True Story"
Drama,"The Game"
Drama,"Saving Face"
Drama,"Hoffa"
Drama,"Water"
Drama,"The Secret            "
Drama,"Swimming Pool"
Drama,"Street Fighter: The Legend of Chun-Li"
Drama,"Boogeyman"
Drama,"Walk the Line"
Drama,"Spider"
Drama,"The Land Girls"
Drama,"Chuck & Buck"
Drama,"The Girl on the Train"
Drama,"Quo Vadis"
Drama,"Black Nativity"
Drama,"The Diving Bell and the Butterfly"
Drama,"My Dog Tulip"
Drama,"You Can't Take It with You"
Drama,"Stargate SG-1            "
Drama,"Blue Jasmine"
Drama,"The Clan of the Cave Bear"
Drama,"The Straight Story"
Drama,"Me and You and Everyone We Know"
Drama,"Hannibal Rising"
Drama,"Dope"
Drama,"The Last Station"
Drama,"Henry V"
Drama,"The Limey"
Drama,"A Passage to India"
Drama,"Dirty Pretty Things"
Drama,"Solomon and Sheba"
Drama,"Lovely & Amazing"
Drama,"From a Whisper to a Scream"
Drama,"The Apartment"
Drama,"Chocolat"
Drama,"Pan's Labyrinth"
Drama,"Wonderland"
Drama,"Dead Man's Shoes"
Drama,"Under the Tuscan Sun"
Drama,"This Thing of Ours"
Drama,"Save the Last Dance"
Drama,"Patton"
Drama,"Another Earth"
Drama,"Holy Motors"
Drama,"Antitrust"
Drama,"Holes"
Drama,"The Dangerous Lives of Altar Boys"
Drama,"The Switch"
Drama,"Kama Sutra: A Tale of Love"
Drama,"Running with Scissors"
Drama,"Flight of the Intruder"
Drama,"3 Days to Kill"
Drama,"The Four Seasons"
Drama,"In Her Line of Fire"
Drama,"A Farewell to Arms"
Drama,"School Daze"
Drama,"Rosewater"
Drama,"Angela's Ashes"
Drama,"Mercy Streets"
Drama,"The Visual Bible: The Gospel of John"
Drama,"Desert Dancer"
Drama,"American Hero"
Drama,"Chill Factor"
Drama,"Maurice"
Drama,"Four Lions"
Drama,"Willard"
Drama,"Rock Star"
Drama,"Martha Marcy May Marlene"
Drama,"Lone Survivor"
Drama,"Transsiberian"
Drama,"The Heart of Me"
Drama,"Red Dog"
Drama,"The Good Night"
Drama,"House of Flying Daggers"
Drama,"Forty Shades of Blue"
Drama,"Hanging Up"
Drama,"A Man for All Seasons"
Drama,"Brooklyn Rules"
Drama,"The Work and the Glory"
Drama,"Don McKay"
Drama,"Duets"
Drama,"The Front Page"
Drama,"The Greatest Game Ever Played"
Drama,"City of God"
Drama,"Adulterers"
Drama,"Zero Effect"
Drama,"Thumbsucker"
Drama,"Master and Commander: The Far Side of the World"
Drama,"Light Sleeper"
Drama,"Center Stage"
Drama,"Robin and Marian"
Drama,"The French Connection"
Drama,"The French Connection"
Drama,"The Prince of Egypt"
Drama,"Bang"
Drama,"Time Changer"
Drama,"Babe"
Drama,"The Last King of Scotland"
Drama,"Enough Said"
Drama,"ABCD (Any Body Can Dance)"
Drama,"The Man from Earth"
Drama,"Gabriela"
Drama,"Code 46"
Drama,"Kissing Jessica Stein"
Drama,"The Host"
Drama,"The Assassin"
Drama,"Being John Malkovich"
Drama,"Bloodsport"
Drama,"The Prisoner of Zenda"
Drama,"Blue Crush"
Drama,"My Fair Lady"
Drama,"Fireproof"
Drama,"Show Me"
Drama,"Krush Groove"
Drama,"The Damned United"
Drama,"Dinner Rush"
Drama,"Silverado"
Drama,"Roadside"
Drama,"The Perfect Wave"
Drama,"Nine Dead"
Drama,"Tea with Mussolini"
Drama,"October Baby"
Drama,"Tadpole"
Drama,"Hud"
Drama,"Cadillac Records"
Drama,"Friends with Money"
Drama,"The Debt"
Drama,"Cyrus"
Drama,"The Hoax"
Drama,"Money Train"
Drama,"The Fall of the Roman Empire"
Drama,"Polisse"
Drama,"How Green Was My Valley"
Drama,"Billy Elliot"
Drama,"A Serious Man"
Drama,"Monsters"
Drama,"Quartet"
Drama,"Three Kingdoms: Resurrection of the Dragon"
Drama,"Archaeology of a Woman"
Drama,"Brigham City"
Drama,"Class of 1984"
Drama,"Dom Hemingway"
Drama,"Barry Lyndon"
Drama,"Pompeii"
Drama,"Flame and Citron"
Drama,"The Rose"
Drama,"A Lot Like Love"
Drama,"Pride & Prejudice"
Drama,"One to Another"
Drama,"Come Early Morning"
Drama,"Silent Running"
Drama,"The Naked Ape"
Drama,"Lawrence of Arabia"
Drama,"The Pianist"
Drama,"The Guilt Trip"
Drama,"Eye of the Beholder"
Drama,"The Age of Innocence"
Drama,"Charlie St. Cloud"
Drama,"Valley of the Heart's Delight"
Drama,"The Puffy Chair"
Drama,"Bodyguards and Assassins"
Drama,"End of the Spear"
Drama,"Spotlight"
Drama,"Rust"
Drama,"The Lady from Shanghai"
Drama,"The Exploding Girl"
Drama,"Rocket Singh: Salesman of the Year"
Drama,"The Piano"
Drama,"Paa"
Drama,"The Marine"
Drama,"#Horror"
Drama,"The Secret in Their Eyes"
Drama,"Sphere"
Drama,"The Masked Saint"
Drama,"Speedway Junky"
Drama,"The Face of an Angel"
Drama,"Stake Land"
Drama,"The Bridge on the River Kwai"
Drama,"Mambo Italiano"
Drama,"Carlos            "
Drama,"Just Looking"
Drama,"Letters to Juliet"
Drama,"Bulworth"
Drama,"The Timber"
Drama,"The Chambermaid on the Titanic"
Drama,"Proof of Life"
Drama,"Sorcerer"
Drama,"Day One"
Drama,"November"
Drama,"Elizabeth"
Drama,"Delivery Man"
Drama,"Femme Fatale"
Drama,"The Children of Huang Shi"
Drama,"Jimmy and Judy"
Drama,"Shinjuku Incident"
Drama,"Hannibal            "
Drama,"She's the One"
Drama,"Brooklyn"
Drama,"Freedom"
Drama,"Frozen River"
Drama,"How Do You Know"
Drama,"Hedwig and the Angry Inch"
Drama,"The Mudge Boy"
Drama,"Trapeze"
Drama,"The Dead Zone            "
Drama,"Bloody Sunday"
Drama,"The Eclipse"
Drama,"Your Sister's Sister"
Drama,"The Shallows"
Drama,"In Cold Blood"
Drama,"Pierrot le Fou"
Drama,"The Nativity Story"
Drama,"The Party's Over"
Drama,"Urbania"
Drama,"You Got Served: Beat the World"
Drama,"Saint Ralph"
Drama,"The Orphanage"
Drama,'McFarland
Drama,"The Promise"
Drama,"Curse of the Golden Flower"
Drama,"Celebrity"
Drama,"The Grandmaster"
Drama,"Enter the Void"
Drama,"An American in Hollywood"
Drama,"Love and Death on Long Island"
Drama,"La Bamba"
Drama,"White Noise 2: The Light"
Drama,"Fiddler on the Roof"
Drama,"I Love You Phillip Morris"
Drama,"Quest for Fire"
Drama,"Creative Control"
Drama,"The Lives of Others"
Drama,"London to Brighton"
Drama,"Australia"
Drama,"The Jimmy Show"
Drama,"Trust"
Drama,"Facing the Giants"
Drama,"Yentl"
Drama,"The Girl Next Door"
Drama,"One Night with the King"
Drama,"Lady Vengeance"
Drama,"The Kite Runner"
Drama,"Dead Man Walking"
Drama,"Coming Home"
Drama,"Little White Lies"
Drama,"Shine"
Drama,"The Brown Bunny"
Drama,"The Rise of the Krays"
Drama,"American Ninja 2: The Confrontation"
Drama,"It's All Gone Pete Tong"
Drama,"Sleep Dealer"
Drama,"The Ballad of Jack and Rose"
Drama,"The City of Your Final Destination"
Drama,"How to Lose Friends & Alienate People"
Drama,"Easy Money"
Drama,"Nine Queens"
Drama,"The Man from Snowy River"
Drama,"Oldboy"
Drama,"Apocalypto"
Drama,"Being Julia"
Drama,"Aberdeen"
Drama,"Open Road"
Drama,"Morvern Callar"
Drama,"Nothing But a Man"
Drama,"Love Me Tender"
Drama,"An American Girl Holiday"
Drama,"The Greatest Show on Earth"
Drama,"The Young Messiah"
Drama,"'Buen Da"
Drama,"Limbo"
Drama,"The Lunchbox"
Drama,"The Celebration"
Drama,"Slumdog Millionaire"
Drama,"Step Up 2: The Streets"
Drama,"Confessions of a Dangerous Mind"
Drama,"Monsoon Wedding"
Drama,"Cries & Whispers"
Drama,"Shanghai Surprise"
Drama,"Anna and the King"
Drama,"Winnie Mandela"
Drama,"The Molly Maguires"
Drama,'20
Drama,"Wild Grass"
Drama,'20
Drama,"In the Land of Blood and Honey"
Drama,"The Pledge"
Drama,"Flashdance"
Drama,"Darling Lili"
Drama,"Ulee's Gold"
Drama,"Dum Maaro Dum"
Drama,"Fido"
Drama,"Clean"
Drama,"Circle"
Drama,"Son of God"
Drama,"Sherrybaby"
Drama,"As It Is in Heaven"
Drama,"Fiza"
Drama,"Joyeux Noel"
Drama,"Me You and Five Bucks"
Drama,"Quinceaera"
Drama,"The Ridges"
Drama,"Imaginary Heroes"
Drama,"My Summer of Love"
Drama,"How She Move"
Drama,"Changing Lanes"
Drama,"Topaz"
Drama,"'First Love"
Drama,"Letters from Iwo Jima"
Drama,"The Chorus"
Drama,"Coco Before Chanel"
Drama,"The Rocket: The Legend of Rocket Richard"
Drama,"Beyond the Valley of the Dolls"
Drama,"De-Lovely"
Drama,"Observe and Report"
Drama,"Hustle & Flow"
Drama,"Rock of Ages"
Drama,"9 Weeks"
Drama,"5 Days of War"
Drama,"Inherent Vice"
Drama,"Shooting the Warwicks"
Drama,"Waterloo"
Drama,"The Passion of the Christ"
Drama,"Ararat"
Drama,"Godzilla Resurgence"
Drama,"Godzilla Resurgence"
Drama,"JFK"
Drama,"The Christmas Bunny"
Drama,"Newlyweds"
Drama,"Instructions Not Included"
Drama,"Fruitvale Station"
Drama,"Somewhere"
Drama,"Wicker Park"
Drama,"Wicker Park"
Drama,"Trash"
Drama,"Catch a Fire"
Drama,"The Bad News Bears"
Drama,"Ghost Dog: The Way of the Samurai"
Drama,"Boyhood"
Drama,"The End of the Affair"
Drama,"A Bridge Too Far"
Drama,"The Betrayed"
Drama,"Elite Squad"
Drama,"Raising Victor Vargas"
Drama,"Heaven Is for Real"
Drama,"Loose Cannons"
Drama,"The Incredibly True Adventure of Two Girls in Love"
Drama,"The Returned            "
Drama,"Weekend"
Drama,"Mongol: The Rise of Genghis Khan"
Drama,"Cat on a Hot Tin Roof"
Drama,"Bottle Rocket"
Drama,"The Nun's Story"
Drama,"Notes on a Scandal"
Drama,"Stand by Me"
Drama,"George Washington"
Drama,"The Bold and the Beautiful            "
Drama,"The Wave"
Drama,"Sunday School Musical"
Drama,"Miss Julie"
Drama,"Futuro Beach"
Drama,"Run Lola Run"
Drama,"The Sleepwalker"
Drama,"Morning Glory"
Drama,"Nine"
Drama,"Imagine Me & You"
Drama,"Ip Man 3"
Drama,"Space: Above and Beyond            "
Drama,"Fetching Cody"
Drama,"Leatherheads"
Drama,"Moby Dick"
Drama,"Closer to the Moon"
Drama,"Saints and Soldiers"
Drama,"She Done Him Wrong"
Drama,"The Second Best Exotic Marigold Hotel"
Drama,"Stone Cold"
Drama,"Brokedown Palace"
Drama,"Daredevil            "
Drama,"The Lost Weekend"
Drama,"The Tigger Movie"
Drama,"The Corruptor"
Drama,"The Time Traveler's Wife"
Drama,"Boys Don't Cry"
Drama,"Salvation Boulevard"
Drama,"Baahubali: The Beginning"
Drama,"Irreplaceable"
Drama,"White Fang"
Drama,"Goddess of Love"
Drama,"El crimen del padre Amaro"
Drama,"Tycoon"
Drama,"Love in the Time of Cholera"
Drama,"Lilyhammer            "
Drama,"The Muppet Christmas Carol"
Drama,"There Will Be Blood"
Drama,"The Sea Inside"
Drama,"Listening"
Drama,"Sleep Tight"
Drama,"When the Game Stands Tall"
Drama,"Faith Like Potatoes"
Drama,"Medicine Man"
Drama,"Yesterday Was a Lie"
Drama,"Begin Again"
Drama,"Sound of My Voice"
Drama,"Sands of Iwo Jima"
Drama,"Alone with Her"
Drama,"Circumstance"
Drama,"Life            "
Drama,"The Hunting Party"
Drama,"Ghost Town"
Drama,"The Conformist"
Drama,"Out of the Blue"
Drama,"Beneath Hill 60"
Drama,"Whale Rider"
Drama,"Fugly"
Drama,"Novocaine"
Drama,"Tiger Orange"
Drama,"The Queen"
Drama,"When Harry Met Sally..."
Drama,"Intolerance: Love's Struggle Throughout the Ages"
Drama,"The Squid and the Whale"
Drama,"I Am Love"
Drama,"Das Boot"
Drama,"Midnight Cowboy"
Drama,"Wendy and Lucy"
Drama,"Echo Dr."
Drama,"Hell's Angels"
Drama,"Ink"
Drama,"The Great Beauty"
Drama,"Pandora's Box"
Drama,"American Desi"
Drama,"Somewhere in Time"
Drama,"Oliver Twist"
Drama,"Volver"
Drama,"Jefferson in Paris"
Drama,"Ex Machina"
Drama,"Partition"
Drama,"The Apostle"
Drama,"The Master"
Drama,"Ruby in Paradise"
Drama,"Amnesiac"
Drama,"Soul Survivors"
Drama,"The Streets of San Francisco            "
Drama,"Of Gods and Men"
Drama,"Two Lovers and a Bear"
Drama,"Black November"
Drama,"Veronica Guerin"
Drama,"Groove"
Drama,"A Very Long Engagement"
Drama,"Night of the Living Dead"
Drama,"Night of the Living Dead"
Drama,"Le Havre"
Drama,"Mr. Turner"
Drama,"Risen"
Drama,"The Brothers McMullen"
Drama,"Mondays in the Sun"
Drama,"Headhunters"
Drama,"Only the Strong"
Drama,"Straight Out of Brooklyn"
Drama,"Jindabyne"
Drama,"Earth"
Drama,"Tango"
Drama,"Primer"
Drama,"Dutch Kills"
Drama,"Down Terrace"
Drama,"Chri"
Drama,"Perfect Cowboy"
Drama,"Summer Storm"
Drama,"Griff the Invisible"
Drama,"Y Tu Mam Tambin"
Drama,"The Holy Girl"
Drama,"The Way of the Gun"
Drama,"Open Secret"
Drama,"Modern Times"
Drama,"Heli"
Drama,"A Touch of Frost            "
Drama,"The Doombolt Chase            "
Drama,"Incendies"
Drama,"H."
Drama,"Seven Samurai"
Drama,"Aimee & Jaguar"
Drama,"Once"
Drama,"Before Midnight"
Drama,"Aloft"
Drama,"August"
Drama,"Amores Perros"
Drama,"He's Just Not That Into You"
Drama,"The Business of Fancydancing"
Drama,"United 93"
Drama,"Fabled"
Drama,"Rabbit-Proof Fence"
Drama,"Maria Full of Grace"
Drama,"Trapped            "
Drama,"Wasabi"
Drama,"Mandela: Long Walk to Freedom"
Drama,"Opal Dream"
Drama,"The Good Heart"
Drama,"The Great Train Robbery"
Drama,"Slam"
Drama,"The Blue Bird"
Drama,"Camping sauvage"
Drama,"Kung Fu Killer"
Drama,"Strangerland"
Drama,"Departure"
Drama,"The Flower of Evil"
Drama,"Tsotsi"
Drama,"Iguana"
Drama,"'4 Months"
Drama,"Theresa Is a Mother"
Drama,"Alias Betty"
Drama,"My Beautiful Laundrette"
Drama,"Hanna"
Drama,"In the Company of Men"
Drama,"Perfume: The Story of a Murderer"
Drama,"The Barbarian Invasions"
Drama,"All or Nothing"
Drama,"LOL"
Drama,"City of Ghosts"
Drama,"A Tale of Three Cities"
Drama,"Chicken Tikka Masala"
Drama,"Manito"
Drama,"Interview with the Assassin"
Drama,"Inescapable"
Drama,"28 Days Later..."
Drama,"Alpha and Omega 4: The Legend of the Saw Toothed Cave"
Drama,"Ice Princess"
Drama,"Bang Bang Baby"
Drama,"Caramel"
Drama,"Shortbus"
Drama,"Bran Nue Dae"
Drama,"La otra conquista"
Drama,"House of Sand"
Drama,"A Thousand Words"
Drama,"'Cinco de Mayo"
Drama,"Winter in Wartime"
Drama,"Silent House"
Drama,"On the Outs"
Drama,"The Hunt"
Drama,"Mi America"
Drama,"Tidal Wave"
Drama,"8 Days"
Drama,"L.I.E."
Drama,"Man on the Moon"
Drama,"The King of Najayo"
Drama,"Ida"
Drama,"Metropolis"
Drama,"Good Bye Lenin!"
Drama,"The Last Big Thing"
Drama,"Fighting Tommy Riley"
Drama,"The Geographer Drank His Globe Away"
Drama,"The Square"
Drama,"La Famille Blier"
Drama,"Metropolitan"
Drama,"In Bruges"
Drama,'Gandhi
Drama,"Stories of Our Lives"
Drama,"Penitentiary"
Drama,"The White Ribbon"
Drama,"Central Station"
Drama,"Ramanujan"
Drama,"Evita"
Drama,"Space Battleship Yamato"
Drama,"The Singles Ward"
Drama,"The Grand            "
Drama,"The Boy in the Striped Pajamas"
Drama,"Elling"
Drama,"Oceans"
Drama,"Airlift"
Drama,"Brick Lane"
Drama,"Copying Beethoven"
Drama,"The Dirties"
Drama,"El Mariachi"
Drama,"Act of Valor"
Drama,"The Messenger: The Story of Joan of Arc"
Drama,"The Color of Freedom"
Drama,"The Names of Love"
Drama,"Blindness"
Drama,"Married Life"
Drama,"Better Luck Tomorrow"
Drama,"The Bubble"
Drama,"'Remember Me"
Drama,"Old Joy"
Drama,"Lilya 4-Ever"
Drama,"Heroes of Dirt"
Drama,"'Crouching Tiger"
Drama,"The Wind That Shakes the Barley"
Drama,"The Motel"
Drama,"Dogtooth"
Drama,"Out of the Blue"
Drama,"Irreversible"
Drama,"Hard Candy"
Drama,"Q"
Drama,"Shotgun Stories"
Drama,"What's Love Got to Do with It"
Drama,"The Pet"
Drama,"The Big Parade"
Drama,"Flywheel"
Drama,"Boyz n the Hood"
Drama,"Nowhere in Africa"
Drama,"Children of Heaven"
Drama,"Silmido"
Drama,"Absentia"
Drama,"Solaris"
Drama,"The Mongol King"
Drama,"I Served the King of England"
Drama,"City of Life and Death"
Drama,"Hidden Away"
Drama,"Abandoned"
Drama,"Gravity"
Drama,"Gangster's Paradise: Jerusalema"
Drama,"Antarctica: A Year on Ice"
Drama,"Journey from the Fall"
Drama,"Home Movies            "
Drama,"R100"
Drama,"Of Horses and Men"
Drama,"Sur le seuil"
Drama,"The Second Mother"
Drama,"The Border            "
Drama,"About a Boy"
Drama,"3"
Drama,"Open Water"
Drama,"Before Sunset"
Drama,"Flash of Genius"
Drama,"Bambi"
Drama,"On the Downlow"
Drama,"Amigo"
Drama,"The Amazing Catfish"
Drama,"Dragon Blade"
Drama,"Waltz with Bashir"
Drama,"Two Brothers"
Drama,"Evolution"
Drama,"Godzilla 2000"
Drama,"Mozart's Sister"
Drama,"Biutiful"
Drama,"Jonah: A VeggieTales Movie"
Drama,"Character"
Drama,"The Return"
Drama,"Trollhunter"
Drama,"Ajami"
Drama,"Funny Ha Ha"
Drama,"Gomorrah            "
Drama,"The Big Swap"
Drama,"Before Sunrise"
Drama,"Six-String Samurai"
Drama,"The Legend of Suriyothai"
Drama,"Madadayo"
Drama,"Osama"
Drama,"Live-In Maid"
Drama,"The Red Violin"
Drama,"The Triplets of Belleville"
Drama,"Touching the Void"
Drama,"Lake Mungo"
Drama,"Une Femme Marie"
Drama,"The Dress"
Drama,"Dekalog            "
Drama,"Dekalog            "
Drama,"The Stewardesses"
Drama,"The Magic Flute"
Drama,"Bizarre"
Drama,"'A Woman"
Drama,"'A Woman"
Drama,"The Class"
Drama,"Guiana 1838"
Drama,"Hoop Dreams"
Drama,"Fateless"
Drama,"Hard to Be a God"
Drama,"I Married a Strange Person!"
Drama,"The Knife of Don Juan"
Drama,"Ride with the Devil"
Drama,"The Circle"
Drama,"Slacker"
Drama,"Kundun"
Drama,"Over the Hill to the Poorhouse"
Drama,"A Plague So Pleasant"
Drama,"Elza"
Drama,"The World Is Mine"
Drama,"Sex with Strangers"
Drama,"Pink Narcissus"
Drama,"Faith Connections"
Drama,"Travelers and Magicians"
Drama,"Ordet"
Drama,"All Is Lost"
Drama,"Queen of the Mountains"
Drama,"Super Size Me"
War,"Cold Mountain"
War,"Jakob the Liar"
War,"'Good Morning"
War,"Michael Collins"
War,"War Horse"
War,"Saving Private Ryan"
War,"Stop-Loss"
War,"Platoon"
War,"The Railway Man"
War,"Inglourious Basterds"
War,"The Deer Hunter"
War,"Courage Under Fire"
War,"Glory"
War,"Glory"
War,"Lions for Lambs"
War,"The Men Who Stare at Goats"
War,"300"
War,"Adam Resurrected"
War,"Crimson Tide"
War,"The Monuments Men"
War,"Stripes"
War,"Miracle at St. Anna"
War,"Legends of the Fall"
War,"Lincoln"
War,"Apocalypse Now"
War,"Alexander"
War,"Flags of Our Fathers"
War,"Rescue Dawn"
War,"Richard III"
War,"Captain Corelli's Mandolin"
War,"The Flowers of War"
War,"Atonement"
War,"Fury"
War,"The Imitation Game"
War,"1941"
War,"Dear John"
War,"Kingdom of Heaven"
War,"The Patriot"
War,"Coriolanus"
War,"Elizabeth: The Golden Age"
War,"Tears of the Sun"
War,"American Sniper"
War,"Hart's War"
War,"The English Patient"
War,"Jarhead"
War,"Rambo: First Blood Part II"
War,"G.I. Jane"
War,"Centurion"
War,"K-19: The Widowmaker"
War,"Windtalkers"
War,"U-571"
War,"The Last Legion"
War,"Rambo III"
War,"The Messenger"
War,"Valkyrie"
War,"Operation Chromite"
War,"Green Zone"
War,"Force 10 from Navarone"
War,"Beyond Borders"
War,"Free State of Jones"
War,"Flyboys"
War,"Seven Years in Tibet"
War,"A Mighty Heart"
War,"The Great Raid"
War,"Born on the Fourth of July"
War,"The Last Samurai"
War,"Captain Alatriste: The Spanish Musketeer"
War,"The Hurt Locker"
War,"Good"
War,"300: Rise of an Empire"
War,"Far from Men"
War,"The Warlords"
War,"We Were Soldiers"
War,"The Alamo"
War,"The Alamo"
War,"Little Boy"
War,"Mrs Henderson Presents"
War,"Pearl Harbor"
War,"Dracula Untold"
War,"Enemy at the Gates"
War,"War & Peace            "
War,"Mulan"
War,"Red Tails"
War,"Fort McCoy"
War,"Black Hawk Down"
War,"Hotel Rwanda"
War,"Red Dawn"
War,"Judgment at Nuremberg"
War,"Three Kings"
War,"13 Hours"
War,"Buffalo Soldiers"
War,"There Be Dragons"
War,"Passchendaele"
War,"Casablanca"
War,"The Quiet American"
War,"The Four Feathers"
War,"Unbroken"
War,"Unbroken"
War,"Major Dundee"
War,"Salvador"
War,"Arn: The Knight Templar"
War,"One Man's Hero"
War,"Inchon"
War,"Black Book"
War,"A Guy Named Joe"
War,"Behind Enemy Lines"
War,"Private Benjamin"
War,"Downfall"
War,"From Here to Eternity"
War,"The Lucky Ones"
War,"March or Die"
War,"M*A*S*H            "
War,"Red Cliff"
War,"The Last of the Mohicans"
War,"Sarah's Key"
War,"Nomad: The Warrior"
War,"Gettysburg"
War,"The White Countess"
War,"Catch-22"
War,"Starship Troopers"
War,"The Book Thief"
War,"Braveheart"
War,"Doctor Zhivago"
War,"The Best Years of Our Lives"
War,"The Thin Red Line"
War,"Valiant"
War,"1911"
War,"Gone with the Wind"
War,"For Greater Glory: The True Story of Cristiada"
War,"The Water Diviner"
War,"The Great Escape"
War,"Bon voyage"
War,"Persepolis"
War,"All the Queen's Men"
War,"Tae Guk Gi: The Brotherhood of War"
War,"Born of War"
War,"Gods and Generals"
War,"The Charge of the Light Brigade"
War,"McHale's Navy            "
War,"Lion of the Desert"
War,"55 Days at Peking"
War,"The Longest Day"
War,"Tora! Tora! Tora!"
War,"The Horseman on the Roof"
War,"Fahrenheit 9/11"
War,"Amen."
War,"Deadline Gallipoli            "
War,"The Land Girls"
War,"Henry V"
War,"Solomon and Sheba"
War,"Pan's Labyrinth"
War,"Patton"
War,"Flight of the Intruder"
War,"A Farewell to Arms"
War,"Lone Survivor"
War,"Master and Commander: The Far Side of the World"
War,"Tea with Mussolini"
War,"The Fall of the Roman Empire"
War,"Three Kingdoms: Resurrection of the Dragon"
War,"Barry Lyndon"
War,"Flame and Citron"
War,"Lawrence of Arabia"
War,"The Pianist"
War,"The Bridge on the River Kwai"
War,"The Children of Huang Shi"
War,"Bloody Sunday"
War,"Australia"
War,"In the Land of Blood and Honey"
War,"Darling Lili"
War,"Joyeux Noel"
War,"Letters from Iwo Jima"
War,"5 Days of War"
War,"Waterloo"
War,"Ararat"
War,"A Bridge Too Far"
War,"Mongol: The Rise of Genghis Khan"
War,"Saints and Soldiers"
War,"Baahubali: The Beginning"
War,"Sands of Iwo Jima"
War,"The Hunting Party"
War,"The Train"
War,"Beneath Hill 60"
War,"Intolerance: Love's Struggle Throughout the Ages"
War,"Das Boot"
War,"Hell's Angels"
War,"No End in Sight"
War,"Redacted"
War,"A Very Long Engagement"
War,"Earth"
War,"Incendies"
War,"Religulous"
War,"Aimee & Jaguar"
War,"Taxi to the Dark Side"
War,"'Cinco de Mayo"
War,"Winter in Wartime"
War,"The Boy in the Striped Pajamas"
War,"Airlift"
War,"Act of Valor"
War,"The Messenger: The Story of Joan of Arc"
War,"The Wind That Shakes the Barley"
War,"The Big Parade"
War,"I Served the King of England"
War,"City of Life and Death"
War,"Amigo"
War,"Waltz with Bashir"
War,"The Legend of Suriyothai"
War,"Iraq for Sale: The War Profiteers"
War,"Fateless"
War,"Standard Operating Procedure"
War,"Ride with the Devil"
War,"Kundun"
War,"The Blood of My Brother"
War,"The Gatekeepers"
History,"The Other Boleyn Girl"
History,"Public Enemies"
History,"Cold Mountain"
History,"Charlie Wilson's War"
History,"The Big Short"
History,"Amistad"
History,"Zodiac"
History,"Glory"
History,"Glory"
History,"In the Heart of the Sea"
History,"The Bounty"
History,"The New World"
History,"Legend"
History,"Pocahontas"
History,"Lincoln"
History,"Alexander"
History,"Flags of Our Fathers"
History,"Invictus"
History,"The Flowers of War"
History,"'Good Night"
History,"The Assassination of Jesse James by the Coward Robert Ford"
History,"The Conspirator"
History,"Nixon"
History,"The Game of Their Lives"
History,"Malcolm X"
History,"Saving Mr. Banks"
History,"Kingdom of Heaven"
History,"The Patriot"
History,"Cry Freedom"
History,"Woman in Gold"
History,"Caravans"
History,"Apollo 13"
History,"Bridge of Spies"
History,"Elizabeth: The Golden Age"
History,"American Sniper"
History,"The King's Speech"
History,"The Legend of Hell's Gate: An American Conspiracy"
History,"Centurion"
History,"Schindler's List"
History,"K-19: The Widowmaker"
History,"World Trade Center"
History,"Valkyrie"
History,"Operation Chromite"
History,"Seabiscuit"
History,"Bobby"
History,"Ben-Hur"
History,"Ben-Hur"
History,"Ben-Hur"
History,"Milk"
History,"The Iron Lady"
History,"Free State of Jones"
History,"Flyboys"
History,"Seven Years in Tibet"
History,"A Mighty Heart"
History,"The Newton Boys"
History,"The Last Samurai"
History,"Captain Alatriste: The Spanish Musketeer"
History,"The Hurt Locker"
History,"Shattered Glass"
History,"Made in Dagenham"
History,"Marie Antoinette"
History,"The Duchess"
History,"The Right Stuff"
History,"The Warlords"
History,"Hero"
History,"Hero"
History,"We Were Soldiers"
History,"Spartacus: War of the Damned            "
History,"Get on the Bus"
History,"The Young Victoria"
History,"The Alamo"
History,"The Alamo"
History,"Pearl Harbor"
History,"Enemy at the Gates"
History,"Virgin Territory"
History,"War & Peace            "
History,"Tombstone"
History,"Red Tails"
History,"Fort McCoy"
History,"Black Hawk Down"
History,"W."
History,"12 Years a Slave"
History,"Hotel Rwanda"
History,"Ghosts of Mississippi"
History,"Selma"
History,"The Company            "
History,"The Finest Hours"
History,"Passchendaele"
History,"America Is Still the Place"
History,"Ironclad"
History,"Robin Hood"
History,"Argo"
History,"Amadeus"
History,"Cleopatra"
History,"Salvador"
History,"Zero Dark Thirty"
History,"United Passions"
History,"One Man's Hero"
History,"Inchon"
History,"Straight Outta Compton"
History,"Munich"
History,"Bathory: Countess of Blood"
History,"Anonymous"
History,"The Last Emperor"
History,"Snow Flower and the Secret Fan"
History,"Beloved"
History,"Downfall"
History,"Reds"
History,"Secretariat"
History,"The 33"
History,"Red Cliff"
History,"Everest"
History,"Nomad: The Warrior"
History,"The Egyptian"
History,"Gettysburg"
History,"The White Countess"
History,"Braveheart"
History,"Gandhi"
History,"The Greatest Story Ever Told"
History,"The Robe"
History,"1911"
History,"Gone with the Wind"
History,"Miracle"
History,"Agora"
History,"Thirteen Days"
History,"The 13th Warrior"
History,"For Greater Glory: The True Story of Cristiada"
History,"The Great Escape"
History,"Topsy-Turvy"
History,"Gods and Generals"
History,"Molire"
History,"Rapa Nui"
History,"Lion of the Desert"
History,"55 Days at Peking"
History,"The Longest Day"
History,"Tora! Tora! Tora!"
History,"1776"
History,"September Dawn"
History,"Rang De Basanti"
History,"Quo Vadis"
